episode_uid,platform,delivery_mechanism,url,platform_title,platform_description,published_at,published_at_raw,view_count,is_published,downstream_platforms,source,confidence,needs_human
S02E012,rumble,direct_upload,https://rumble.com/v70x47k-giant-birds-and-extraterrestrial-life-genesis-science-report-with-david-riv.html,Giant Birds and Extraterrestrial Life | Genesis Science Report with David Rives | S02 Ep. 12,"In this episode of the Genesis Science Report, David Rives takes on some fascinating world topics and shares the science behind it all. He examines AI, the flat earth debate and interviews some knowledgeable guests.Show more Biology expert Dr. Brian Thomas joins the discussion to share possible evidence of the worlds largest terror birds. Dr. John Hartnett breaks down the scientific evidence behind life in space and why we're so adamant about searching for it.
From conversation about AI to the biblical perspective on some of these technological advancements, this episode of Genesis Science Report has it all.
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not only proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #TerrorBirds #Aliens Show less",2025-11-19,20251119,70,true,[],rumble,medium,false
S02E013,rumble,direct_upload,https://rumble.com/v70x4po-collagen-bugs-and-climate-change-genesis-science-report-with-david-rives-s0.html,"Collagen, Bugs and Climate Change | Genesis Science Report with David Rives | S02 Ep. 13","In this episode of the Genesis Science Report, David Rives takes on some fascinating world topics and shares the science behind it all. He examines the idea of global warming as well as diving into the topic of a new scientific discovery.Show more International speaker Joseph Hubbard joins the discussion and gives his take on the idea of fossilized dinosaur collagen, Russ Miller talks about climate change and the global flood.
From conversations about bugs to historical science, this episode of Genesis Science Report has it all.
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not only proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #Dinosaurs #GlobalFlood Show less",2025-11-21,20251121,89,true,[],rumble,medium,false
S02E014,rumble,direct_upload,https://rumble.com/v70x4z0-revealing-wonders-of-the-past-genesis-science-report-with-david-rives-s02-e.html,Revealing Wonders of the Past | Genesis Science Report with David Rives | S02 Ep. 14,"In this episode of the Genesis Science Report, David Rives explores fossilization, the Global Flood and hosts some fascinating interviews.Show more Dr. Carl Werner exposes misrepresentations of the ""Ape Man"", while Dr. Joe Deweese discusses a new scientific find involving the human brain.
This weeks Heavens Declare features a worldwide favorite, the sea turtle.
Plus, learn about fossils in the Kids' Corner segment and the incredible way in which they were made as well as what they can teach us about history.
Don’t miss this fascinating look at science and faith!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #seaturtles #fossils Show less",2025-11-24,20251124,60,true,[],rumble,medium,false
S02E015,rumble,direct_upload,https://rumble.com/v70x68e-colonizing-mars-genesis-science-report-with-david-rives-s02-ep.-15.html,Colonizing Mars | Genesis Science Report with David Rives | S02 Ep. 15,"In this episode of the Genesis Science Report, David Rives delves into the fascinating world of magnetism and its essential role in our universe.Show more This week’s Heavens Declare features a thought-provoking exploration into the ""unicorn"" mentioned in the Bible and the possible creatures behind this ancient reference.
Explore the fascinating world of meteoroids, meteors, and meteorites—learn how these cosmic phenomena relate to God's creation and the glory of the heavens in this weeks Kids Corner.
Plus, Dr. Carl Werner sheds light on human evolution's “breakthroughs,” and Dr. Mike Houts discusses groundbreaking nuclear propulsion technology that could change space travel.
Don’t miss this fascinating look at science and faith!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #meteors #space Show less",2025-11-26,20251126,50,true,[],rumble,medium,false
S02E016,rumble,direct_upload,https://rumble.com/v70x6mo-a-worldly-legacy-or-biblical-truth-genesis-science-report-with-david-rives-.html,A Worldly Legacy or Biblical Truth? | Genesis Science Report with David Rives | S02 Ep. 16,"In this episode of the Genesis Science Report, David Rives explores evolution, where dinosaurs fit in to the Bible and hosts some fascinating interviews.Show more Michael Maughon exposes misrepresentations of the evolution of bats, while Pastor Tim Shields discusses a new course available at Smith College and the controversy surrounding it.
Plus, learn about beetles in the Kids' Corner segment and the incredible amount of differences throughout the species.
Don’t miss this fascinating look at science and faith!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #evolutiondebate #Discrimination Show less",2025-11-28,20251128,80,true,[],rumble,medium,false
S02E017,rumble,direct_upload,https://rumble.com/v70x6ya-dinosaurs-to-birds-genesis-science-report-with-david-rives-s02-ep.-17.html,Dinosaurs to Birds | Genesis Science Report with David Rives | S02 Ep. 17,"In this episode of the Genesis Science Report, David Rives explores evolution, how history and science point to God's creation as well as hosting some fascinating interviews.Show more Dr. Carl Werner exposes misrepresentations within evolution, while Jay Seegert discusses why a new breakthrough points to the Creator.
Plus, learn about butterflies in the Kids' Corner segment and learn about their design.
Don’t miss this fascinating look at science and faith!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #creationism #evolutiondebate Show less",2025-12-01,20251201,29,true,[],rumble,medium,false
S02E018,rumble,direct_upload,https://rumble.com/v70x7ge-beyond-earth-genesis-science-report-with-david-rives-s02-ep.-18.html,Beyond Earth | Genesis Science Report with David Rives | S02 Ep. 18,"In this episode of the Genesis Science Report, David Rives explores space, how scripture and science point to God's creation as well as hosting some fascinating interviews.Show more David Coppedge shares evidence pointing to a much younger solar system, while Dr. Stuart Burgess challenges the origin of mammals.
Plus, learn about Piranhas in this weeks Kids' Corner segment and their design.
Don’t miss this fascinating look at science and faith!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #creationism #evolutiondebate Show less",2025-12-03,20251203,55,true,[],rumble,medium,false
S02E019,rumble,direct_upload,https://rumble.com/v70y4ss-defying-predictions-genesis-science-report-with-david-rives-s02-ep.-19.html,Defying Predictions | Genesis Science Report with David Rives | S02 Ep. 19,"In this episode of the Genesis Science Report, David Rives explores education, pre-flood people and hosts some fascinating interviews.Show more David Coppedge takes part in a Titan tell all, while Tim Mahoney discusses his new film series ""The Israel Dilemma"".
Plus, learn about bats in this Kids' Corner segment and learn about their design.
Don’t miss this fascinating look at science and faith!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact: [email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #creationism #evolutiondebate Show less",2025-12-05,20251205,47,true,[],rumble,medium,false
S02E020,rumble,direct_upload,https://rumble.com/v70y61m-the-truth-revolution-genesis-science-report-with-david-rives-s02-ep.20.html,The Truth Revolution | Genesis Science Report with David Rives - S02 Ep.20,"Join David Rives in this week's episode of The Genesis Science Report as we explore a 35-year experiment that scientists claim proves evolution—yet may actually reveal genetic decay. Dr. Chris Rupe breaks it down.Show more We’ll also look at fossilized bird footprints that challenge evolutionary timelines and support the biblical creation model.
Plus, we’ll discuss how belief in Creation is making a comeback, with popular figures like Mel Gibson and Joe Rogan questioning evolution and embracing the truth of Creation.
SUBSCRIBE: https://www.youtube.com/channel/UCNZS3IEQ
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/contributions/
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
[email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #evolution #genetics Show less",2025-12-08,20251208,30,true,[],rumble (DUPLICATE UPLOAD on Rumble: 2 videos share this uid),medium,true
S02E020,rumble,direct_upload,https://rumble.com/v74aas0-the-truth-revolution-genesis-science-report-with-david-rives-s02-ep.20.html,The Truth Revolution | Genesis Science Report with David Rives - S02 Ep.20,"Join David Rives in this week's episode of The Genesis Science Report as we explore a 35-year experiment that scientists claim proves evolution—yet may actually reveal genetic decay. Dr. Chris Rupe breaks it down.Show more We’ll also look at fossilized bird footprints that challenge evolutionary timelines and support the biblical creation model.
Plus, we’ll discuss how belief in Creation is making a comeback, with popular figures like Mel Gibson and Joe Rogan questioning evolution and embracing the truth of Creation.
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
[email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE! Show less",2026-01-13,20260113,40,true,[],rumble (DUPLICATE UPLOAD on Rumble: 2 videos share this uid),medium,true
S02E021,rumble,direct_upload,https://rumble.com/v7185d8-are-humans-becoming-machines-genesis-science-report-with-david-rives-s02-ep.html,Are Humans Becoming Machines?  | Genesis Science Report with David Rives | S02 Ep. 21,"In this episode, David Rives dives deep into some of the most shocking revelations in science and technology.Show more Monologue: 00:01
Q&A: 11:20
We start by exposing the infamous Piltdown Man hoax, a 20th-century fraud that misled the scientific community for over 40 years. Discover the truth behind this “ape-man” and the potential cover-up by museum staff even after the fraud was exposed. Dr. Carl Werner, author of Nine Categories of Overturned Ape-Men, joins us to uncover the details.
Next, we explore a groundbreaking paleontological discovery—the identification of endogenous collagen in an Edmontosaurus fossil. Could this challenge the conventional timeline of millions of years and provide more evidence for a young Earth? Dr. Steven Taylor weighs in on this controversial find.
We also discuss the rise of Transhumanism and the potential dangers of AI. Is the growing belief in merging humans with technology leading us down a dangerous path? From Elon Musk’s warnings to controversial biohacker Bryan Johnson, we examine the ethical and moral questions surrounding AI and the quest for immortality.
Could our ambition to transcend our biological limits ultimately lead to humanity’s downfall? Don’t miss this thought-provoking episode as we reflect on the balance between innovation and ethics.
Tune in now to learn more and join the conversation!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS3IEQ
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/contributions/
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
[email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#GenesisScienceReport #PiltdownMan #YoungEarth #AI #Transhumanism #Technology #Evolution #Ethics #DavidRives
We’ll also look at fossilized bird footprints that challenge evolutionary timelines and support the biblical creation model.
Plus, we’ll discuss how belief in Creation is making a comeback, with popular figures like Mel Gibson and Joe Rogan questioning evolution and embracing the truth of Creation.
SUBSCRIBE: https://www.youtube.com/channel/UCNZS3IEQ
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/contributions/
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
[email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #evolution #genetics Show less",2025-12-10,20251210,42,true,[],rumble (DUPLICATE UPLOAD on Rumble: 2 videos share this uid),medium,true
S02E021,rumble,direct_upload,https://rumble.com/v74abfg-are-humans-becoming-machines-genesis-science-report-with-david-rives-s02-ep.html,Are Humans Becoming Machines? | Genesis Science Report with David Rives | S02 Ep. 21,"In this episode, David Rives dives deep into some of the most shocking revelations in science and technology.Show more Monologue: 00:01
Q&A: 11:20
We start by exposing the infamous Piltdown Man hoax, a 20th-century fraud that misled the scientific community for over 40 years. Discover the truth behind this “ape-man” and the potential cover-up by museum staff even after the fraud was exposed. Dr. Carl Werner, author of Nine Categories of Overturned Ape-Men, joins us to uncover the details.
Next, we explore a groundbreaking paleontological discovery—the identification of endogenous collagen in an Edmontosaurus fossil. Could this challenge the conventional timeline of millions of years and provide more evidence for a young Earth? Dr. Steven Taylor weighs in on this controversial find.
We also discuss the rise of Transhumanism and the potential dangers of AI. Is the growing belief in merging humans with technology leading us down a dangerous path? From Elon Musk’s warnings to controversial biohacker Bryan Johnson, we examine the ethical and moral questions surrounding AI and the quest for immortality.
Could our ambition to transcend our biological limits ultimately lead to humanity’s downfall? Don’t miss this thought-provoking episode as we reflect on the balance between innovation and ethics.
Tune in now to learn more and join the conversation!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS...
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/cont...
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
[email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE! Show less",2026-01-13,20260113,56,true,[],rumble (DUPLICATE UPLOAD on Rumble: 2 videos share this uid),medium,true
S02E022,rumble,direct_upload,https://rumble.com/v718aqy-7-planets-are-lining-up-in-2025-genesis-science-report-with-david-rives-s02.html,7 Planets Are Lining Up in 2025 | Genesis Science Report with David Rives | S02 Ep. 22,"Tonight on the Genesis Science Report:
Is human chromosome 2 really proof of evolution? Dr. Jay Wile examines the genetic evidence. Then, Joseph Hubbard explores whether dinosaur fossils led people to reject the Bible—or if they actually affirm Genesis.Show more Plus, we take a closer look at the 2025 planetary parade and what it reveals about the wonder of creation and the Creator behind it all.
👉 Subscribe for more science from a biblical worldview!
SUBSCRIBE: https://www.youtube.com/channel/UCNZS3IEQ
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/contributions/
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
[email protected] or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#davidrives #planets #dinosaur Show less",2025-12-12,20251212,98,true,[],rumble,medium,false
S02E023,rumble,direct_upload,https://rumble.com/v74bov2-billion-dollar-empire-and-the-real-golden-age-genesis-science-report-with-d.html,Billion Dollar Empire and the Real Golden Age | Genesis Science Report with David Rives S02 Ep.23,"Welcome to The Genesis Science Report with David Rives! In this episode, we uncover startling truths hidden in plain sight—from faked fossil displays in museums to stunning archaeological finds that affirm Biblical history.Show more Tonight’s Highlights:
Ape-Man Fossils Debunked – Dr. Carl Werner exposes how museum exhibits have been altered to promote evolutionary ideas.
Origin of Life Mystery – Dr. Jeffrey Tomkins reveals why the latest research is forcing scientists to rethink evolution in favor of Intelligent Design.
The Real Golden Age? – Was King Solomon’s legendary wealth and wisdom just myth? Or is archaeology finally catching up with Scripture? From gold pendants to royal fortresses, new discoveries are affirming the Bible’s historical accuracy!
Featuring Scripture from 1 Kings, 2 Samuel, and 1 Chronicles, and evidence from recent digs in Jerusalem, this episode is packed with faith-affirming facts and breaking news in Biblical science.
Join us as we combine cutting-edge science with timeless truth—only on The Genesis Science Report! Show less",2026-01-14,20260114,62,true,[],rumble,medium,false
S02E024,rumble,direct_upload,https://rumble.com/v74byi0-what-hubble-just-taught-us-after-10-years-genesis-science-report-with-david.html,What Hubble Just Taught Us After 10 YEARS | Genesis Science Report with David Rives | S02 Ep. 24,"What makes a species truly unique? Genetic breakthroughs are reshaping what we know about the Triton Cockatoo—Michael Maughon joins us to explain how these stunning birds showcase intelligence and intentional design.Show more Then we take on the biggest classification question of all: Is the universe random or designed? While scientists chase elusive dark matter particles to explain fine-tuning, Dr. John Hartnett reveals a missing factor in their search.
PLUS:
🪐 Hubble celebrates 30 YEARS of incredible service
🌀 NASA's OPAL program hits a decade tracking outer planet weather
🎥 We bust space myths inspired by Hollywood
🚀 President Trump outlines bold new goals for Mars and beyond
🌍 A biblical reminder of our calling to ""consider the heavens""
Join us as we explore the intersection of science, faith, and the awe-inspiring universe we’ve been called to study and steward.
Subscribe and stay curious—The heavens declare the glory of God.
Opening Monologue: 00:53 - 07:36
Q&A: 09:36 - 14:56
Kids Corner: 14:56 - 17:36
Interview 1: 20:06 - 31:49
Ministry Report: 36:04 - 40:33
Interview 2: 47:16 - 58:00 Show less",2026-01-14,20260114,86,true,[],rumble,medium,false
S02E025,rumble,direct_upload,https://rumble.com/v718epe-truth-vs.-technology-what-are-we-becoming-genesis-science-report-with-david.html,Truth vs. Technology: What Are We Becoming? | Genesis Science Report with David Rives S02 Ep25,"🔬 Insects in Your Food? Brain Size Manipulation? DNA Breakthroughs? Let’s Talk Science, Politics, and Design.Show more I’m David Rives, and in this thought-provoking episode, we dive into how science, health, and faith intersect in surprising ways.
🧠 First up: Dr. Carl Werner exposes how fossil evidence for human evolution—specifically brain size in so-called ""ape-men""—has been altered or misrepresented, shaping public beliefs based on flawed data.
🧬 Then: A major discovery in genetics! Dr. Joe Deweese breaks down how DNA motors can reverse direction—challenging everything we thought we knew about the complexity of genetic organization.
🍬 But before that: With Robert F. Kennedy Jr.’s new role as Secretary of Health and Human Services, we look at his bold claim that food companies are allowed to “mass poison American children.” From cochineal insects in red dye to petroleum-derived Red 40 and even vanilla flavoring made with castoreum (yes, from beavers), we explore how additives—both natural and synthetic—are shaping our health.
🇺🇸 Learn why other nations have banned dyes like Red 40, what “natural flavors” really mean, and how misleading labels can affect your choices.
🧬 Your body is a miraculous, God-designed system—shouldn’t we treat it that way?
👉 Like, subscribe, and share to stay informed about how science and Scripture come together to reveal truth!
Opening Monologue: 00:43 - 06:40
Q&A/FR: 9:13 - 13:21
Kids Corner: 13:21 - 16:49
Interview 1: 18:49 - 32:19
Ministry Report: 37:19 - 39:39
Interview 2: 45:27 - 58:31
#HumanEvolution #FoodAdditives #Red40 #DNA #DavidRives #ScienceAndFaith #NaturalFlavors #HealthPolicy #RFKJr #Creation Show less",2025-12-19,20251219,79,true,[],rumble,medium,false
S02E026,rumble,direct_upload,https://rumble.com/v718g4g-starlink-predators-and-the-pre-fall-world-genesis-science-report-with-david.html,"Starlink, Predators & The Pre-Fall World | Genesis Science Report with David Rives | S02 Ep26","📡 Genesis Science Report: Fossil Ducks, Predators & Starlink—What Does It All Mean?Show more Welcome to another thought-provoking episode of the Genesis Science Report with David Rives!
Tonight’s show dives into ancient bird fossils that look strikingly like modern ducks. Could this be proof of evolution in action, or does it point to intelligent design from the start? Wildlife expert Michael Maughon joins us—with a live duck in hand—for an unforgettable demonstration! 🦆
We’ll also answer an important question:
If God’s creation was originally perfect, why do some animals seem built for hunting? Could features like sharp teeth and venom have served a different purpose in the beginning? Don’t miss this week’s Genesis Science Q&A!
🔭 Then we shift gears and explore one of the greatest technological revolutions of our time: Starlink by SpaceX.
How does it work?
What does it mean for remote science and communication?
Are there risks to our privacy and solitude?
We’ll break down both the possibilities and the concerns of this bold new world of connectivity.
💡 As we marvel at human innovation, we’re reminded of the importance of balance, solitude, and our relationship with God. Let’s use technology to spread the gospel, not replace what matters most.
🔔 Subscribe now, hit the notification bell, and share this video to be a part of the mission—to proclaim God’s truth in a tech-driven world. Show less",2025-12-22,20251222,56,true,[],rumble (DUPLICATE UPLOAD on Rumble: 2 videos share this uid),medium,true
S02E026,rumble,direct_upload,https://rumble.com/v76kvk6-starlink-predators-and-the-pre-fall-world-genesis-science-report-with-david.html,"Starlink, Predators & The Pre-Fall World | Genesis Science Report with David Rives | S02 Ep26","📡 Genesis Science Report: Fossil Ducks, Predators & Starlink—What Does It All Mean?Show more Welcome to another thought-provoking episode of the Genesis Science Report with David Rives!
Tonight’s show dives into ancient bird fossils that look strikingly like modern ducks. Could this be proof of evolution in action, or does it point to intelligent design from the start? Wildlife expert Michael Maughon joins us—with a live duck in hand—for an unforgettable demonstration! 🦆
We’ll also answer an important question:
If God’s creation was originally perfect, why do some animals seem built for hunting? Could features like sharp teeth and venom have served a different purpose in the beginning? Don’t miss this week’s Genesis Science Q&A!
🔭 Then we shift gears and explore one of the greatest technological revolutions of our time: Starlink by SpaceX.
How does it work?
What does it mean for remote science and communication?
Are there risks to our privacy and solitude?
We’ll break down both the possibilities and the concerns of this bold new world of connectivity.
💡 As we marvel at human innovation, we’re reminded of the importance of balance, solitude, and our relationship with God. Let’s use technology to spread the gospel, not replace what matters most.
🔔 Subscribe now, hit the notification bell, and share this video to be a part of the mission—to proclaim God’s truth in a tech-driven world. Show less",2026-03-03,20260303,23,true,[],rumble (DUPLICATE UPLOAD on Rumble: 2 videos share this uid),medium,true
S02E027,rumble,direct_upload,https://rumble.com/v71dfki-pipe-organs-and-primates-music-vs.-evolution-genesis-science-report-with-da.html,Pipe Organs & Primates: Music vs. Evolution | Genesis Science Report with David Rives | S02 Ep27,"🎶 Is music more than just art? Could it be evidence of intelligent design?
Join David Rives on tonight’s episode of The Genesis Science Report as we explore the profound connection between mathematics and music—a connection that echoes the divine order found in creation. Discover how ancient truths, cutting-edge science, and biblical insight reveal that harmony is no accident.Show more 💡 From Pythagoras to pipe organs, and even modern cochlear implants, we’ll uncover how mathematical precision in sound points to a Creator. You’ll learn how “end correction” in organ pipes helped unlock new breakthroughs in science and technology—and why this matters today.
🔬 Then, stay tuned as researcher Joseph Hubbard joins us in-studio to unpack a groundbreaking study that could reshape science and theology alike: Is the universe fine-tuned for life?
🧬 Finally, Dr. Carl Werner exposes real cases in paleoanthropology where modern human bones were misclassified as ape-men, challenging long-held evolutionary assumptions.
📖 “Let everything that hath breath praise the Lord.” – Psalm 150
Let’s explore the beauty of sound, the power of numbers, and the fingerprints of God woven throughout His creation.
Episode Time Codes:
Opening Monologue: 00:52
Q&A/FR: 08:44
Kids Corner: 13:25
Interview 1: 19:41
Ministry Report: 38:30
Interview 2: 48:55
👉 Don’t forget to like, subscribe, and share if you’re passionate about science, creation, and truth!
#GenesisScienceReport #DavidRives #MusicAndMath #FineTuning #CreationScience #IntelligentDesign #JosephHubbard #CarlWerner #BiblicalTruth #FaithAndScience Show less",2025-12-24,20251224,53,true,[],rumble,medium,false
S02E028,rumble,direct_upload,https://rumble.com/v74buti-fossil-clams-and-apex-killers-genesis-science-report-with-david-rives-s02-e.html,Fossil Clams & Apex Killers | Genesis Science Report with David Rives | S02 Ep28,"🌌 Black Holes, Bastetodon Fossils, and the Bold Case for Creation | Genesis Science Report with David RivesShow more Tonight on the Genesis Science Report, host David Rives uncovers a bold new theory linking black holes to dark energy—a cosmic puzzle that’s mystified scientists for decades.
👨‍🚀 Special Guests:
Spike Psarris – Former space program engineer and creation speaker, joins us to break down the implications of this new black hole research.
Col. Jeff Williams – NASA astronaut and record-holder for long-duration spaceflight, shares insights on faith, risk, and resilience in space exploration.
🦴 Breaking Fossil News:
Discover the story behind “Bastetodon Syrtos,” a newly unearthed apex predator fossil from Egypt’s Fayum Desert, with sharp teeth and jaw muscles hinting at a deadly hunter. But does it truly support the evolutionary chain… or does it reveal something deeper?
🌍 Challenging Evolutionary Assumptions:
This episode critically examines the age of the Earth, radiocarbon in diamonds, preserved dinosaur tissue, and Earth's magnetic decay. Are these indicators of a younger Earth? We believe they are—and we explain why the creation model deserves a seat at the scientific table.
💡 Science Meets Faith:
From the fine-tuning of the universe to the complexity of DNA, we explore how modern discoveries point back to a Creator—Yahweh, the God of the Bible. As Gerald Schroeder reminds us, ""conflicts between science and the Bible arise from either a lack of scientific knowledge or a defective understanding of the Bible.""
Time Codes:
Opening Monologue: 00:48
Q&A/FR: 09:27
Kids Corner: 14:17
Interview 1: 20:04
Ministry Report: 37:37
Interview 2: 45:09
👍 Like | 💬 Comment | 🔗 Share | 📲 Subscribe for more faith-affirming science content! Show less",2026-01-14,20260114,107,true,[],rumble,medium,false
