episode_uid,platform,delivery_mechanism,url,platform_title,platform_description,published_at,published_at_raw,view_count,is_published,downstream_platforms,source,confidence,needs_human
S02E013,youtube,direct_upload,https://www.youtube.com/watch?v=NT2tJdwG2iQ,"Collagen, Bugs and Climate Change | Genesis Science Report with David Rives | S02 Ep. 13","In this episode of the Genesis Science Report, David Rives takes on some fascinating world topics and shares the science behind it all. He examines the idea of global warming as well as diving into the topic of a new scientific discovery. 

International speaker Joseph Hubbard joins the discussion and gives his take on the idea of fossilized dinosaur collagen, Russ Miller talks about climate change and the global flood.

From conversations about bugs to historical science, this episode of Genesis Science Report has it all. 

SUBSCRIBE: https://www.youtube.com/channel/UCNZS...

Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...

If you are interested in arranging interviews with David Rives, and/or appearances, Contact: booking@davidrives.com or call (931)212-7990

David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not only proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#DavidRives #Dinosaurs #GlobalFlood",2025-02-17,20250217,59114,true,[],youtube,medium,false
S02E014,youtube,direct_upload,https://www.youtube.com/watch?v=rKUuhlc6-2w,Revealing Wonders of the Past | Genesis Science Report with David Rives | S02 Ep. 14,"In this episode of the Genesis Science Report, David Rives explores fossilization, the Global Flood and hosts some fascinating interviews. 

Dr. Carl Werner exposes misrepresentations of the ""Ape Man"", while Dr. Joe Deweese discusses a new scientific find involving the human brain.

This weeks Heavens Declare features a worldwide favorite, the sea turtle. 

Plus, learn about fossils in the Kids' Corner segment and the incredible way in which they were made as well as what they can teach us about history.

Don’t miss this fascinating look at science and faith!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS...

Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...

If you are interested in arranging interviews with David Rives, and/or appearances, Contact: booking@davidrives.com or call (931)212-7990

David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#DavidRives #seaturtles  #fossils",2025-02-24,20250224,49698,true,[],youtube,medium,false
S02E015,youtube,direct_upload,https://www.youtube.com/watch?v=7ARC6tuW1Lk,Colonizing Mars | Genesis Science Report with David Rives | S02 Ep. 15,"In this episode of the Genesis Science Report, David Rives delves into the fascinating world of magnetism and its essential role in our universe.

This week’s Heavens Declare features a thought-provoking exploration into the ""unicorn"" mentioned in the Bible and the possible creatures behind this ancient reference.
Explore the fascinating world of meteoroids, meteors, and meteorites—learn how these cosmic phenomena relate to God's creation and the glory of the heavens in this weeks Kids Corner.

Plus, Dr. Carl Werner sheds light on human evolution's “breakthroughs,” and Dr. Mike Houts discusses groundbreaking nuclear propulsion technology that could change space travel.

Don’t miss this fascinating look at science and faith!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS...

Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...

If you are interested in arranging interviews with David Rives, and/or appearances, Contact: booking@davidrives.com or call (931)212-7990

David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#DavidRives #meteors   #space",2025-03-03,20250303,77830,true,[],youtube,medium,false
S02E016,youtube,direct_upload,https://www.youtube.com/watch?v=Rto8A9tAdD8,A Worldly Legacy or Biblical Truth? | Genesis Science Report with David Rives | S02 Ep. 16,"In this episode of the Genesis Science Report, David Rives explores evolution, where dinosaurs fit in to the Bible and hosts some fascinating interviews. 

Michael Maughon exposes misrepresentations of the evolution of bats, while Pastor Tim Shields discusses a new course available at Smith College and the controversy surrounding it.

Plus, learn about beetles in the Kids' Corner segment and the incredible amount of differences throughout the species.

Don’t miss this fascinating look at science and faith!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS...

Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...

If you are interested in arranging interviews with David Rives, and/or appearances, Contact: booking@davidrives.com or call (931)212-7990

David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#DavidRives #evolutiondebate   #Discrimination",2025-03-10,20250310,70168,true,[],youtube,medium,false
S02E017,youtube,direct_upload,https://www.youtube.com/watch?v=5kpJaVkSONU,Dinosaurs to Birds | Genesis Science Report with David Rives | S02 Ep. 17,"In this episode of the Genesis Science Report, David Rives explores evolution, how history and science point to God's creation as well as hosting some fascinating interviews. 

Dr. Carl Werner exposes misrepresentations within evolution, while Jay Seegert discusses why a new breakthrough points to the Creator.

Plus, learn about butterflies in the Kids' Corner segment and learn about their design.
Don’t miss this fascinating look at science and faith!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS...

Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...

If you are interested in arranging interviews with David Rives, and/or appearances, Contact: booking@davidrives.com or call (931)212-7990

David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#DavidRives #creationism    #evolutiondebate",2025-03-17,20250317,45843,true,[],youtube,medium,false
S02E018,youtube,direct_upload,https://www.youtube.com/watch?v=T8Drn9egqKg,Beyond Earth | Genesis Science Report with David Rives | S02 Ep. 18,"In this episode of the Genesis Science Report, David Rives explores space, how scripture and science point to God's creation as well as hosting some fascinating interviews. 

David Coppedge shares evidence pointing to a much younger solar system, while Dr. Stuart Burgess challenges the origin of mammals.

Plus, learn about Piranhas in this weeks Kids' Corner segment and their design.
Don’t miss this fascinating look at science and faith!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS...

Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...

If you are interested in arranging interviews with David Rives, and/or appearances, Contact: booking@davidrives.com or call (931)212-7990

David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#DavidRives #creationism   #evolutiondebate",2025-03-24,20250324,55760,true,[],youtube,medium,false
S02E019,youtube,direct_upload,https://www.youtube.com/watch?v=zH7z7XyuB0E,Defying Predictions | Genesis Science Report with David Rives | S02 Ep. 19,"In this episode of the Genesis Science Report, David Rives explores education, pre-flood people and hosts some fascinating interviews. 

David Coppedge takes part in a Titan tell all, while Tim Mahoney discusses his new film series ""The Israel Dilemma"". 

Plus, learn about bats in this Kids' Corner segment and learn about their design.
Don’t miss this fascinating look at science and faith!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS...

Consider a tax-deductible donation to help us continue to make these videos each week: https://davidrivesministries.org/cont...

If you are interested in arranging interviews with David Rives, and/or appearances, Contact: booking@davidrives.com or call (931)212-7990

David Rives has committed his life and ministry to the study of how God’s word and our world connect. David believes that science not on proves the Bible, but that it also brings us into a deeper relationship with our Creator. Join us at David Rives Ministries as we dive into conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood, Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#DavidRives #creationism #evolutiondebate",2025-03-31,20250331,6207,true,[],youtube,medium,false
S02E020,youtube,direct_upload,https://www.youtube.com/watch?v=zAne3qAYu_c,The Truth Revolution | Genesis Science Report with David Rives - S02 Ep.20,"Join David Rives in this week's episode of The Genesis Science Report as we explore a 35-year experiment that scientists claim proves evolution—yet may actually reveal genetic decay. Dr. Chris Rupe breaks it down.

We’ll also look at fossilized bird footprints that challenge evolutionary timelines and support the biblical creation model.

Plus, we’ll discuss how belief in Creation is making a comeback, with popular figures like Mel Gibson and Joe Rogan questioning evolution and embracing the truth of Creation.

SUBSCRIBE: https://www.youtube.com/channel/UCNZS3IEQ
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/contributions/
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
booking@davidrives.com or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#DavidRives #evolution #genetics",2025-04-07,20250407,758,true,[],youtube,medium,false
S02E021,youtube,direct_upload,https://www.youtube.com/watch?v=ZCFimheyrEs,Are Humans Becoming Machines?  | Genesis Science Report with David Rives | S02 Ep. 21,"In this episode, David Rives dives deep into some of the most shocking revelations in science and technology.

Monologue: 00:01
Q&A: 11:20

We start by exposing the infamous Piltdown Man hoax, a 20th-century fraud that misled the scientific community for over 40 years. Discover the truth behind this “ape-man” and the potential cover-up by museum staff even after the fraud was exposed. Dr. Carl Werner, author of Nine Categories of Overturned Ape-Men, joins us to uncover the details.

Next, we explore a groundbreaking paleontological discovery—the identification of endogenous collagen in an Edmontosaurus fossil. Could this challenge the conventional timeline of millions of years and provide more evidence for a young Earth? Dr. Steven Taylor weighs in on this controversial find.

We also discuss the rise of Transhumanism and the potential dangers of AI. Is the growing belief in merging humans with technology leading us down a dangerous path? From Elon Musk’s warnings to controversial biohacker Bryan Johnson, we examine the ethical and moral questions surrounding AI and the quest for immortality.

Could our ambition to transcend our biological limits ultimately lead to humanity’s downfall? Don’t miss this thought-provoking episode as we reflect on the balance between innovation and ethics.

Tune in now to learn more and join the conversation!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS3IEQ
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/contributions/
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
booking@davidrives.com or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!

#GenesisScienceReport #PiltdownMan #YoungEarth #AI #Transhumanism #Technology #Evolution #Ethics #DavidRives",2025-04-14,20250414,995,true,[],youtube,medium,false
S02E022,youtube,direct_upload,https://www.youtube.com/watch?v=jAPc2s31840,7 Planets Are Lining Up in 2025 | Genesis Science Report with David Rives | S02 Ep. 22,"Tonight on the Genesis Science Report:
Is human chromosome 2 really proof of evolution? Dr. Jay Wile examines the genetic evidence. Then, Joseph Hubbard explores whether dinosaur fossils led people to reject the Bible—or if they actually affirm Genesis.

Plus, we take a closer look at the 2025 planetary parade and what it reveals about the wonder of creation and the Creator behind it all.

👉 Subscribe for more science from a biblical worldview!

SUBSCRIBE: https://www.youtube.com/channel/UCNZS3IEQ
Consider a tax-deductible donation to help us continue to make these videos each week:
https://davidrivesministries.org/contributions/
If you are interested in arranging interviews with David Rives, and/or appearances, Contact:
booking@davidrives.com or call (931)212-7990
David Rives has committed his life and ministry to the study of how God’s word and our world
connect. David believes that science not on proves the Bible, but that it also brings us into a
deeper relationship with our Creator. Join us at David Rives Ministries as we dive into
conversations of Dinosaurs and Fossils, Science and the Bible, The Worldwide Flood,
Intelligent Design vs. Evolution, Young and Old Earth Creationism, and SO MUCH MORE!
#davidrives #planets #dinosaur",2025-04-21,20250421,2807,true,[],youtube,medium,false
S02E023,youtube,direct_upload,https://www.youtube.com/watch?v=0--K5sBhwVA,Billion Dollar Empire and the Real Golden Age | Genesis Science Report with David Rives S02 Ep.23,"Welcome to The Genesis Science Report with David Rives! In this episode, we uncover startling truths hidden in plain sight—from faked fossil displays in museums to stunning archaeological finds that affirm Biblical history.

Tonight’s Highlights:

Ape-Man Fossils Debunked – Dr. Carl Werner exposes how museum exhibits have been altered to promote evolutionary ideas.
Origin of Life Mystery – Dr. Jeffrey Tomkins reveals why the latest research is forcing scientists to rethink evolution in favor of Intelligent Design.
The Real Golden Age? – Was King Solomon’s legendary wealth and wisdom just myth? Or is archaeology finally catching up with Scripture? From gold pendants to royal fortresses, new discoveries are affirming the Bible’s historical accuracy!

Featuring Scripture from 1 Kings, 2 Samuel, and 1 Chronicles, and evidence from recent digs in Jerusalem, this episode is packed with faith-affirming facts and breaking news in Biblical science.

Join us as we combine cutting-edge science with timeless truth—only on The Genesis Science Report!

#DavidRives #GenesisScienceReport #IntelligentDesign",2025-04-29,20250429,464,true,[],youtube,medium,false
S02E024,youtube,direct_upload,https://www.youtube.com/watch?v=pu3xwIabC6E,What Hubble Just Taught Us After 10 YEARS | Genesis Science Report with David Rives | S02 Ep. 24,"What makes a species truly unique? Genetic breakthroughs are reshaping what we know about the Triton Cockatoo—Michael Maughon joins us to explain how these stunning birds showcase intelligence and intentional design.

Then we take on the biggest classification question of all: Is the universe random or designed? While scientists chase elusive dark matter particles to explain fine-tuning, Dr. John Hartnett reveals a missing factor in their search.

PLUS:
🪐 Hubble celebrates 30 YEARS of incredible service
🌀 NASA's OPAL program hits a decade tracking outer planet weather
🎥 We bust space myths inspired by Hollywood
🚀 President Trump outlines bold new goals for Mars and beyond
🌍 A biblical reminder of our calling to ""consider the heavens""

Join us as we explore the intersection of science, faith, and the awe-inspiring universe we’ve been called to study and steward.
Subscribe and stay curious—The heavens declare the glory of God.

Opening Monologue: 00:53 - 07:36
Q&A: 09:36 - 14:56
Kids Corner: 14:56 - 17:36
Interview 1: 20:06 - 31:49
Ministry Report: 36:04 - 40:33
Interview 2: 47:16 - 58:00

#GenesisScienceReport #Astronomy #Creation #Hubble #DarkMatter #NASA #SpaceExploration #ChristianScience #BiblicalWorldview #TritonCockatoo",2025-05-05,20250505,1298,true,[],youtube,medium,false
S02E025,youtube,direct_upload,https://www.youtube.com/watch?v=cHhXAKxRnsE,Truth vs. Technology: What Are We Becoming? | Genesis Science Report with David Rives S02 Ep25,"🔬 Insects in Your Food? Brain Size Manipulation? DNA Breakthroughs? Let’s Talk Science, Politics, and Design.

I’m David Rives, and in this thought-provoking episode, we dive into how science, health, and faith intersect in surprising ways.

🧠 First up: Dr. Carl Werner exposes how fossil evidence for human evolution—specifically brain size in so-called ""ape-men""—has been altered or misrepresented, shaping public beliefs based on flawed data.

🧬 Then: A major discovery in genetics! Dr. Joe Deweese breaks down how DNA motors can reverse direction—challenging everything we thought we knew about the complexity of genetic organization.

🍬 But before that: With Robert F. Kennedy Jr.’s new role as Secretary of Health and Human Services, we look at his bold claim that food companies are allowed to “mass poison American children.” From cochineal insects in red dye to petroleum-derived Red 40 and even vanilla flavoring made with castoreum (yes, from beavers), we explore how additives—both natural and synthetic—are shaping our health.

🇺🇸 Learn why other nations have banned dyes like Red 40, what “natural flavors” really mean, and how misleading labels can affect your choices.

🧬 Your body is a miraculous, God-designed system—shouldn’t we treat it that way?

👉 Like, subscribe, and share to stay informed about how science and Scripture come together to reveal truth!
Opening Monologue: 00:43 - 06:40
Q&A/FR: 9:13 - 13:21
Kids Corner: 13:21 - 16:49
Interview 1: 18:49 - 32:19
Ministry Report: 37:19 - 39:39
Interview 2: 45:27 - 58:31

#HumanEvolution #FoodAdditives #Red40 #DNA #DavidRives #ScienceAndFaith #NaturalFlavors #HealthPolicy #RFKJr #Creation",2025-05-12,20250512,591,true,[],youtube,medium,false
S02E026,youtube,direct_upload,https://www.youtube.com/watch?v=sCyaqZcCu3M,"Starlink, Predators & The Pre-Fall World | Genesis Science Report with David Rives | S02 Ep26","📡 Genesis Science Report: Fossil Ducks, Predators & Starlink—What Does It All Mean?

Welcome to another thought-provoking episode of the Genesis Science Report with David Rives!

Tonight’s show dives into ancient bird fossils that look strikingly like modern ducks. Could this be proof of evolution in action, or does it point to intelligent design from the start? Wildlife expert Michael Maughon joins us—with a live duck in hand—for an unforgettable demonstration! 🦆

We’ll also answer an important question:
If God’s creation was originally perfect, why do some animals seem built for hunting? Could features like sharp teeth and venom have served a different purpose in the beginning? Don’t miss this week’s Genesis Science Q&A!

🔭 Then we shift gears and explore one of the greatest technological revolutions of our time: Starlink by SpaceX.

How does it work?

What does it mean for remote science and communication?

Are there risks to our privacy and solitude?
We’ll break down both the possibilities and the concerns of this bold new world of connectivity.

💡 As we marvel at human innovation, we’re reminded of the importance of balance, solitude, and our relationship with God. Let’s use technology to spread the gospel, not replace what matters most.

🔔 Subscribe now, hit the notification bell, and share this video to be a part of the mission—to proclaim God’s truth in a tech-driven world.",2025-05-19,20250519,453,true,[],youtube,medium,false
S02E027,youtube,direct_upload,https://www.youtube.com/watch?v=JiM0BGTiL6o,Pipe Organs & Primates: Music vs. Evolution | Genesis Science Report with David Rives | S02 Ep27,"🎶 Is music more than just art? Could it be evidence of intelligent design?
Join David Rives on tonight’s episode of The Genesis Science Report as we explore the profound connection between mathematics and music—a connection that echoes the divine order found in creation. Discover how ancient truths, cutting-edge science, and biblical insight reveal that harmony is no accident.

💡 From Pythagoras to pipe organs, and even modern cochlear implants, we’ll uncover how mathematical precision in sound points to a Creator. You’ll learn how “end correction” in organ pipes helped unlock new breakthroughs in science and technology—and why this matters today.

🔬 Then, stay tuned as researcher Joseph Hubbard joins us in-studio to unpack a groundbreaking study that could reshape science and theology alike: Is the universe fine-tuned for life?

🧬 Finally, Dr. Carl Werner exposes real cases in paleoanthropology where modern human bones were misclassified as ape-men, challenging long-held evolutionary assumptions.

📖 “Let everything that hath breath praise the Lord.” – Psalm 150
Let’s explore the beauty of sound, the power of numbers, and the fingerprints of God woven throughout His creation.

Episode Time Codes:
Opening Monologue: 00:52
Q&A/FR: 08:44
Kids Corner: 13:25
Interview 1: 19:41
Ministry Report: 38:30
Interview 2: 48:55

👉 Don’t forget to like, subscribe, and share if you’re passionate about science, creation, and truth!

#GenesisScienceReport #DavidRives #MusicAndMath #FineTuning #CreationScience #IntelligentDesign #JosephHubbard #CarlWerner #BiblicalTruth #FaithAndScience",2025-05-27,20250527,786,true,[],youtube,medium,false
S02E028,youtube,direct_upload,https://www.youtube.com/watch?v=EgtfD5WB3Q8,Fossil Clams & Apex Killers | Genesis Science Report with David Rives | S02 Ep28,"🌌 Black Holes, Bastetodon Fossils, and the Bold Case for Creation | Genesis Science Report with David Rives

Tonight on the Genesis Science Report, host David Rives uncovers a bold new theory linking black holes to dark energy—a cosmic puzzle that’s mystified scientists for decades.

👨‍🚀 Special Guests:

Spike Psarris – Former space program engineer and creation speaker, joins us to break down the implications of this new black hole research.

Col. Jeff Williams – NASA astronaut and record-holder for long-duration spaceflight, shares insights on faith, risk, and resilience in space exploration.

🦴 Breaking Fossil News:
Discover the story behind “Bastetodon Syrtos,” a newly unearthed apex predator fossil from Egypt’s Fayum Desert, with sharp teeth and jaw muscles hinting at a deadly hunter. But does it truly support the evolutionary chain… or does it reveal something deeper?

🌍 Challenging Evolutionary Assumptions:
This episode critically examines the age of the Earth, radiocarbon in diamonds, preserved dinosaur tissue, and Earth's magnetic decay. Are these indicators of a younger Earth? We believe they are—and we explain why the creation model deserves a seat at the scientific table.

💡 Science Meets Faith:
From the fine-tuning of the universe to the complexity of DNA, we explore how modern discoveries point back to a Creator—Yahweh, the God of the Bible. As Gerald Schroeder reminds us, ""conflicts between science and the Bible arise from either a lack of scientific knowledge or a defective understanding of the Bible.""

Time Codes: 
Opening Monologue: 00:48
Q&A/FR: 09:27
Kids Corner: 14:17
Interview 1: 20:04
Ministry Report: 37:37
Interview 2: 45:09
👍 Like | 💬 Comment | 🔗 Share | 📲 Subscribe for more faith-affirming science content!

#DavidRives #GenesisScienceReport #CreationScience #BlackHoles #DarkEnergy #Bastetodon #YoungEarth #SpikePsarris #JeffWilliams #FaithAndScience #FossilDiscovery #IntelligentDesign #Yahweh #ChristianApologetics #BiblicalCreation #Astronomy #CreationVsEvolution #ScientificTruth #Genesis",2025-06-10,20250610,209,true,[],youtube,medium,false
S02E029,youtube,direct_upload,https://www.youtube.com/watch?v=RcV6WlCqFlY,Designed to Adapt & Built for a Purpose | Genesis Science Report with David Rives | S02 Ep29,"On this episode of *The Genesis Science Report*, we’re diving deep into God’s incredible design—from the soil beneath our feet to the stars above.

🧠 First up, we explore one of evolution’s most touted concepts: **adaptation.** But instead of millions of years of random change, we highlight **divine engineering**—our God-given ability to adapt and thrive, even in extreme environments like **outer space.** What happens to astronauts' muscles, bones, and balance systems after months in microgravity? And what does that reveal about the intelligent design of the human body? You won’t want to miss this!

🌍 Then, Dr. Glenn Wilson—soil physicist and hydrologist—joins us to reconsider what Genesis means by “dry land.” Could the biblical language be pointing to a lush, humid Earth prepared for life, not a barren wasteland?

🌌 And finally, former NASA JPL team lead David Coppedge brings biblical insight to a big question: **If the universe is so vast, does God still care about us?** You’ll be encouraged by the answer.

We are **designed to adapt**, endure, and explore—revealing God’s glory in creation and science.

Opening Monologue: 01:10
Q&A/FR: 08:48
Kids Corner: 12:26
Interview 1: 17:41
Ministry Report: 36:27
Interview 2: 46:32

🔔 Subscribe and hit the bell so you don’t miss an episode!

#GenesisScienceReport #DavidRives #CreationScience #SpaceAdaptation #DesignedToAdapt #BiblicalCreation #NASA #Astronauts #FaithAndScience #DivineDesign #Day3OfCreation #VastUniverse #GodCares #WondersWithoutNumber",2025-06-09,20250609,592,true,[],youtube,medium,false
S02E030,youtube,direct_upload,https://www.youtube.com/watch?v=tptNBHOssvk,CRISPR Unleashed: What Could Go Wrong? | Genesis Science Report with David Rives | S02 Ep30,"Tonight on the Genesis Science Report with David Rives: Feathers, CRISPR, and the Search for Life Beyond Earth

What do bird feathers, gene-editing breakthroughs, and alien life have in common? They're all on the table in tonight’s powerful lineup!

🪶 Segment 1: The Mystery of Feathers
Wildlife expert Michael Maughon returns—this time with live birds—to explore the beauty and brilliance of feathers. Could something so intricate really evolve by chance? Or are feathers evidence of purposeful design?

🧬 Segment 2: CRISPR – Cutting-Edge Science or Ethical Minefield?
CRISPR is revolutionizing genetics. From curing diseases to potentially creating designer organisms, the possibilities are vast—and so are the concerns. We'll break down what CRISPR is, what it can do, and what ethical lines we must not cross. Is this the future of healing… or a dangerous game with creation?

🌌 Segment 3: Are We Alone in the Universe?
With thousands of exoplanets now confirmed, some scientists believe we may be on the brink of discovering life beyond Earth. Former NASA consultant David Coppedge joins us to tackle the big question: What would extraterrestrial life mean for faith, purpose, and our place in God’s universe?

🔬 Don’t miss this thought-provoking episode that blends cutting-edge science with timeless biblical truth.

Opening Monologue: 01:20
Q&A/FR: 09:33
Kids Corner: 14:43
Interview 1: 20:05
Ministry Report: 39:38
Interview 2: 47:24

#Feathers #CRISPR #GeneticEditing #AreWeAlone #Exoplanets #DavidRives #CreationVsEvolution #ScienceAndFaith #GenesisScienceReport #MichaelMaughon #DavidCoppedge #Bioethics #DesignerBabies #ImagoDei",2025-06-16,20250616,644,true,[],youtube,medium,false
S02E031,youtube,direct_upload,https://www.youtube.com/watch?v=szqffeE7-VM,"Geodes, Geckos & God’s Hidden Wonders | Genesis Science Report with David Rives | S02 Ep31","Did the early Earth truly resemble a “water world”? And could a recent study on the Earth's mantle actually support the biblical flood narrative?

I’m David Rives, and on tonight’s show, we’re diving into the fascinating intersection of cutting-edge science and biblical truth. A new article from the AGU Newsroom explores the idea that Earth’s mantle once held vast amounts of water—enough to submerge the entire planet. We’ll break down the findings, highlight where science aligns with scripture, and examine how this shapes our understanding of Genesis and the global Flood.

Plus—Michael Maughon joins us in-studio with live reptiles to explore an amazing new discovery: geckos may have a “sixth sense” that helps them detect ground vibrations! It's another stunning example of intentional design.

Then, science writer Doug Velting reveals the surprising brilliance behind the porcupine—an animal engineered not just for defense, but for survival and balance.

We’ll also touch on how these Earth-bound discoveries are shaping our efforts to explore space—unlocking oxygen from lunar regolith and Martian soil, and raising big questions about stewardship, design, and our role in God’s universe.

Episode Time Codes:
Opening Monologue: 1:19
Q&A/FR: 08:43
Kids Corner: 13:19
Interview 1: 19:05
Ministry Report: 38:24
Interview 2: 48:31

📺 Tune in for an evening of science, scripture, and awe-inspiring design!

#Geckos #BiblicalFlood #CreationScience #PorcupineDesign #WaterWorld #EarthsMantle #Genesis #LiveReptiles #DavidRives #SpaceExploration #ChristianScience #IntentionalDesign #Stewardship #MoonOxygen #MarsWater",2025-06-23,20250623,704,true,[],youtube,medium,false
S02E032,youtube,direct_upload,https://www.youtube.com/watch?v=jClLAPx_CYs,Science Behind Extinct Species Resurrection | Genesis Science Report with David Rives | S02 Ep. 32,"🦴 Should We RESURRECT the Dire Wolf? Ethical Dilemmas & Creation Science! 🦴

In tonight’s episode, creation comes alive in the studio as wildlife educator Michael Maughon introduces us to creatures that point directly to a brilliant Designer. Then, Dr. Stuart Burgess explains how engineers learn from birds—and why even our best human designs can’t match what God built into creation.

But first…
The internet is buzzing with claims about reviving the extinct dire wolf using CRISPR technology from fossil DNA. It sounds like something out of Jurassic Park, but it raises real, pressing questions:

🔹 Just because we CAN bring back extinct species, does that mean we SHOULD?
🔹 Will these creatures be doomed to cages, or could they harm today’s ecosystems?
🔹 Are we playing God in ways that cross sacred boundaries?
🔹 How do we balance scientific advancement with humility before our Creator?

In this segment, we break down real facts vs. hype, the philosophical and moral concerns of de-extinction, and why humility before God—not just nature—matters in these discussions.

As stewards of God’s creation, we must carefully consider the sanctity of life, the fragility of ecosystems, and the moral weight of our scientific capabilities.

👉 LIKE, SHARE, and SUBSCRIBE to join us weekly as we explore REAL science, REAL facts, and REAL biblical perspectives that cut through the noise of secularism.

📺 Watch now to discover the truth about resurrecting the dire wolf, and what it reveals about science, creation, and our Creator.

Opening Monologue: 01:09
Q&A/FR: 9:43
Kids Corner: 14:34
Interview 1: 20:43
Ministry Report: 40:05
Interview 2: 48:14

#DireWolf #CRISPR #CreationScience #DavidRives #BiblicalWorldview #DeExtinction #Wildlife #JurassicPark #GeneticEngineering #ChristianScience #Stewardship #Ethics #Creation",2025-06-30,20250630,823,true,[],youtube,medium,false
